counts	gene
3723	432	ENSMUSG00000022550.18
3724	1469	ENSMUSG00000022551.8
3725	465.969	ENSMUSG00000022552.16
3726	1527.001	ENSMUSG00000022553.16
3727	55.635	ENSMUSG00000022554.7
3728	495	ENSMUSG00000022555.12
3729	804.999	ENSMUSG00000022556.11
3730	884	ENSMUSG00000022557.11
3731	1358.011	ENSMUSG00000022558.16
3732	556.999	ENSMUSG00000022559.8
3733	498.016	ENSMUSG00000022560.9
3734	327	ENSMUSG00000022561.13
3735	141	ENSMUSG00000022562.15
3736	1659	ENSMUSG00000022564.7
3737	1153.002	ENSMUSG00000022565.15
3738	635.999	ENSMUSG00000022568.17
3739	803.083	ENSMUSG00000022570.7
3740	749	ENSMUSG00000022571.9
3741	89.001	ENSMUSG00000022574.7
3742	209	ENSMUSG00000022575.5
3743	6	ENSMUSG00000022577.17
3744	59	ENSMUSG00000022579.10
3745	51.19	ENSMUSG00000022580.13
3746	0	ENSMUSG00000022582.4
3747	11	ENSMUSG00000022583.12
3748	32.102	ENSMUSG00000022584.14
3749	1.002	ENSMUSG00000022586.11
3750	2540	ENSMUSG00000022587.14
3751	0	ENSMUSG00000022589.8
3752	0	ENSMUSG00000022591.5
3753	42	ENSMUSG00000022594.14
3754	0	ENSMUSG00000022595.7
3755	0	ENSMUSG00000022596.3
3756	124	ENSMUSG00000022598.6
3757	407.69	ENSMUSG00000022601.11
3758	3	ENSMUSG00000022602.14
3759	0	ENSMUSG00000022603.9
3760	33.267	ENSMUSG00000022604.18
3761	1902.007	ENSMUSG00000022607.18
3762	20	ENSMUSG00000022610.10
3763	5	ENSMUSG00000022613.8
3764	680	ENSMUSG00000022614.8
3765	2.573	ENSMUSG00000022615.7
3766	571.253	ENSMUSG00000022617.15
3767	5	ENSMUSG00000022619.5
3768	481	ENSMUSG00000022620.14
3769	195	ENSMUSG00000022621.16
3770	0	ENSMUSG00000022622.5
3771	61	ENSMUSG00000022623.17
3772	246	ENSMUSG00000022629.17
3773	631	ENSMUSG00000022634.9
3774	969.07	ENSMUSG00000022635.9
3775	63.043	ENSMUSG00000022636.13
3776	492.001	ENSMUSG00000022637.11
3777	1703.785	ENSMUSG00000022641.15
3778	0	ENSMUSG00000022650.7
3779	26	ENSMUSG00000022651.6
3780	20	ENSMUSG00000022652.7
3781	245	ENSMUSG00000022656.15
3782	27	ENSMUSG00000022657.9
3783	4	ENSMUSG00000022658.10
3784	4	ENSMUSG00000022659.13
3785	98.999	ENSMUSG00000022661.14
3786	906	ENSMUSG00000022663.3
3787	329	ENSMUSG00000022664.11
3788	59	ENSMUSG00000022665.15
3789	11.445	ENSMUSG00000022667.18
3790	341.001	ENSMUSG00000022668.10
3791	134	ENSMUSG00000022671.13
3792	82	ENSMUSG00000022672.8
3793	480.987	ENSMUSG00000022673.5
3794	693.872	ENSMUSG00000022674.15
3795	41.218	ENSMUSG00000022676.7
3796	720.001	ENSMUSG00000022677.15
3797	578.001	ENSMUSG00000022678.16
3798	138.145	ENSMUSG00000022679.13
3799	2661.538	ENSMUSG00000022680.14
3800	1015.616	ENSMUSG00000022681.15
3801	531.989	ENSMUSG00000022682.8
3802	15	ENSMUSG00000022683.13
3803	867.002	ENSMUSG00000022684.15
3804	975	ENSMUSG00000022685.9
3805	39	ENSMUSG00000022686.14
3806	40	ENSMUSG00000022687.12
3807	3	ENSMUSG00000022696.17
3808	2484	ENSMUSG00000022698.17
3809	120	ENSMUSG00000022701.18
3810	469	ENSMUSG00000022702.16
3811	153	ENSMUSG00000022704.16
3812	0	ENSMUSG00000022705.5
3813	612.848	ENSMUSG00000022706.16
3814	766	ENSMUSG00000022707.16
3815	50.26	ENSMUSG00000022708.16
3816	1539	ENSMUSG00000022710.17
3817	1126.001	ENSMUSG00000022711.16
3818	1	ENSMUSG00000022715.3
3819	1018.869	ENSMUSG00000022718.12
3820	622	ENSMUSG00000022721.19
3821	119	ENSMUSG00000022722.18
3822	467	ENSMUSG00000022723.16
3823	603	ENSMUSG00000022724.15
3824	0	ENSMUSG00000022738.7
3825	732.035	ENSMUSG00000022742.6
3826	844	ENSMUSG00000022744.12
3827	536.001	ENSMUSG00000022747.17
3828	109	ENSMUSG00000022748.8
3829	613.343	ENSMUSG00000022749.8
3830	2647.969	ENSMUSG00000022750.18
3831	392.001	ENSMUSG00000022751.9
3832	2467	ENSMUSG00000022752.9
3833	1.068	ENSMUSG00000022753.15
3834	98	ENSMUSG00000022754.6
3835	3	ENSMUSG00000022755.4
3836	16	ENSMUSG00000022756.17
3837	1862	ENSMUSG00000022757.19
3838	13	ENSMUSG00000022758.14
3839	2.016	ENSMUSG00000022759.15
3840	414	ENSMUSG00000022760.17
3841	1546.278	ENSMUSG00000022761.12
3842	3	ENSMUSG00000022762.18
3843	203	ENSMUSG00000022763.18
3844	759	ENSMUSG00000022765.10
3845	379	ENSMUSG00000022766.14
3846	5.008	ENSMUSG00000022768.17
3847	2905	ENSMUSG00000022769.9
3848	1087.773	ENSMUSG00000022770.17
3849	1359.003	ENSMUSG00000022771.17
3850	1231.024	ENSMUSG00000022772.12
3851	48	ENSMUSG00000022773.19
3852	1378	ENSMUSG00000022774.13
3853	588.999	ENSMUSG00000022779.16
3854	246	ENSMUSG00000022780.5
3855	3139.832	ENSMUSG00000022781.8
3856	1	ENSMUSG00000022783.11
3857	208	ENSMUSG00000022787.10
3858	433.492	ENSMUSG00000022788.16
3859	1716.979	ENSMUSG00000022789.15
3860	122.046	ENSMUSG00000022790.14
3861	508.001	ENSMUSG00000022791.19
3862	261	ENSMUSG00000022792.16
3863	778	ENSMUSG00000022793.17
3864	6733	ENSMUSG00000022797.16
3865	0	ENSMUSG00000022798.8
3866	1538.044	ENSMUSG00000022799.4
3867	2884	ENSMUSG00000022800.14
3868	476	ENSMUSG00000022801.13
3869	32.057	ENSMUSG00000022802.2
3870	11	ENSMUSG00000022803.12
3871	31.085	ENSMUSG00000022805.17
3872	631	ENSMUSG00000022807.9
3873	1995.697	ENSMUSG00000022808.5
3874	13	ENSMUSG00000022809.4
3875	1143	ENSMUSG00000022811.17
3876	865.996	ENSMUSG00000022812.14
3877	704	ENSMUSG00000022814.6
3878	1915.127	ENSMUSG00000022816.11
3879	2431.66	ENSMUSG00000022817.15
3880	82.001	ENSMUSG00000022818.13
3881	469.593	ENSMUSG00000022820.4
3882	226	ENSMUSG00000022821.13
3883	584	ENSMUSG00000022822.16
3884	267	ENSMUSG00000022824.12
3885	407.999	ENSMUSG00000022827.14
3886	516	ENSMUSG00000022828.10
3887	0	ENSMUSG00000022829.14
3888	806	ENSMUSG00000022831.14
3889	0	ENSMUSG00000022832.11
3890	44.452	ENSMUSG00000022833.7
3891	242.999	ENSMUSG00000022836.11
3892	593.662	ENSMUSG00000022837.14
3893	98.504	ENSMUSG00000022838.14
3894	6	ENSMUSG00000022840.9
3895	9728.491	ENSMUSG00000022841.15
3896	3.269	ENSMUSG00000022842.18
3897	97	ENSMUSG00000022843.17
3898	1957	ENSMUSG00000022844.8
3899	34	ENSMUSG00000022847.15
3900	1332	ENSMUSG00000022848.8
3901	728	ENSMUSG00000022849.5
3902	379	ENSMUSG00000022853.7
3903	2124.485	ENSMUSG00000022855.9
3904	252	ENSMUSG00000022856.9
3905	1	ENSMUSG00000022857.13
3906	3333.311	ENSMUSG00000022858.16
3907	6	ENSMUSG00000022860.15
3908	1.009	ENSMUSG00000022861.17
3909	487.291	ENSMUSG00000022863.15
3910	286	ENSMUSG00000022864.14
3911	93.999	ENSMUSG00000022865.14
3912	938	ENSMUSG00000022867.11
3913	276	ENSMUSG00000022868.6
3914	413	ENSMUSG00000022871.13
3915	1063.086	ENSMUSG00000022875.18
3916	57	ENSMUSG00000022876.18
3917	1	ENSMUSG00000022877.9
3918	2	ENSMUSG00000022878.5
3919	313	ENSMUSG00000022881.15
3920	69.001	ENSMUSG00000022883.11
3921	6989.297	ENSMUSG00000022884.15
3922	2770.001	ENSMUSG00000022885.16
3923	9602	ENSMUSG00000022886.5
3924	632.013	ENSMUSG00000022887.9
3925	539	ENSMUSG00000022889.7
3926	2028.235	ENSMUSG00000022890.13
3927	2695.999	ENSMUSG00000022892.11
3928	381	ENSMUSG00000022893.14
3929	311	ENSMUSG00000022894.6
3930	7162	ENSMUSG00000022895.16
3931	1054	ENSMUSG00000022897.15
3932	2109	ENSMUSG00000022898.13
3933	86.215	ENSMUSG00000022899.9
3934	418	ENSMUSG00000022900.14
3935	16	ENSMUSG00000022901.13
3936	2.657	ENSMUSG00000022902.8
3937	1106	ENSMUSG00000022905.12
3938	528	ENSMUSG00000022906.15
3939	534	ENSMUSG00000022911.11
3940	1238	ENSMUSG00000022912.8
3941	492	ENSMUSG00000022913.16
3942	978	ENSMUSG00000022914.17
3943	0	ENSMUSG00000022931.7
3944	5	ENSMUSG00000022935.16
3945	8	ENSMUSG00000022938.8
3946	696	ENSMUSG00000022940.17
3947	68.39	ENSMUSG00000022941.8
3948	135	ENSMUSG00000022945.12
3949	365.002	ENSMUSG00000022946.10
3950	23	ENSMUSG00000022947.8
3951	104.079	ENSMUSG00000022948.16
3952	314	ENSMUSG00000022949.9
3953	1413	ENSMUSG00000022951.16
3954	212	ENSMUSG00000022952.17
3955	3726.219	ENSMUSG00000022956.11
3956	919.045	ENSMUSG00000022957.20
3957	172.608	ENSMUSG00000022960.13
3958	2472	ENSMUSG00000022961.18
3959	951	ENSMUSG00000022962.15
3960	207	ENSMUSG00000022964.14
3961	404.405	ENSMUSG00000022965.8
3962	999.671	ENSMUSG00000022967.13
3963	669.833	ENSMUSG00000022969.13
3964	662.991	ENSMUSG00000022971.18
3965	229.999	ENSMUSG00000022972.10
3966	356.001	ENSMUSG00000022973.18
3967	383.001	ENSMUSG00000022974.12
3968	242	ENSMUSG00000022978.11
3969	3694.563	ENSMUSG00000022982.10
3970	673.999	ENSMUSG00000022983.16
3971	1	ENSMUSG00000022986.5
3972	14	ENSMUSG00000022987.12
3973	0	ENSMUSG00000022991.5
3974	581.867	ENSMUSG00000022992.17
3975	3	ENSMUSG00000022993.7
3976	170	ENSMUSG00000022994.9
3977	1106.818	ENSMUSG00000022995.16
3978	16	ENSMUSG00000022996.15
3979	0	ENSMUSG00000022997.9
3980	261	ENSMUSG00000022999.15
3981	2.32	ENSMUSG00000023000.5
3982	11581.416	ENSMUSG00000023004.8
3983	152	ENSMUSG00000023007.15
3984	719	ENSMUSG00000023008.18
3985	884.001	ENSMUSG00000023009.14
3986	9381	ENSMUSG00000023010.15
3987	3.024	ENSMUSG00000023011.8
3988	0	ENSMUSG00000023013.5
3989	305.085	ENSMUSG00000023015.14
3990	4	ENSMUSG00000023017.10
3991	507	ENSMUSG00000023018.5
3992	27	ENSMUSG00000023019.12
3993	1252.671	ENSMUSG00000023020.3
3994	911	ENSMUSG00000023021.15
3995	3048.001	ENSMUSG00000023022.14
3996	797.049	ENSMUSG00000023025.16
3997	686.312	ENSMUSG00000023026.16
3998	1145.478	ENSMUSG00000023027.13
3999	687.454	ENSMUSG00000023030.16
4000	99	ENSMUSG00000023031.8
4001	227.001	ENSMUSG00000023032.12
4002	15	ENSMUSG00000023033.14
4003	126	ENSMUSG00000023034.7
4004	186.69	ENSMUSG00000023036.14
4005	9275.486	ENSMUSG00000023039.17
4006	0	ENSMUSG00000023041.7
4007	32258.941	ENSMUSG00000023043.7
4008	336.999	ENSMUSG00000023044.2
4009	115.146	ENSMUSG00000023045.13
4010	196	ENSMUSG00000023046.6
4011	3	ENSMUSG00000023047.11
4012	2430	ENSMUSG00000023048.13
4013	209.006	ENSMUSG00000023050.9
4014	562.822	ENSMUSG00000023051.11
4015	5	ENSMUSG00000023052.8
4016	1217.999	ENSMUSG00000023055.10
4017	63	ENSMUSG00000023057.5
4018	1	ENSMUSG00000023064.4
4019	73.77	ENSMUSG00000023066.10
4020	726	ENSMUSG00000023067.14
4021	1762.138	ENSMUSG00000023068.16
4022	17	ENSMUSG00000023070.6
4023	254.424	ENSMUSG00000023072.14
4024	0	ENSMUSG00000023073.2
4025	1609	ENSMUSG00000023074.11
4026	1195.959	ENSMUSG00000023075.9
4027	4	ENSMUSG00000023078.6
4028	143.999	ENSMUSG00000023079.14
4029	1	ENSMUSG00000023083.7
4030	3	ENSMUSG00000023084.11
4031	12043.503	ENSMUSG00000023087.15
4032	112	ENSMUSG00000023088.17
4033	511	ENSMUSG00000023089.12
4034	528.009	ENSMUSG00000023092.16
4035	0	ENSMUSG00000023093.7
4036	90	ENSMUSG00000023094.14
4037	644.231	ENSMUSG00000023104.9
4038	1177.78	ENSMUSG00000023106.15
4039	1149	ENSMUSG00000023110.12
4040	2322.587	ENSMUSG00000023118.15
4041	1	ENSMUSG00000023120.9
4042	0	ENSMUSG00000023122.6
4043	4	ENSMUSG00000023132.8
4044	30.312	ENSMUSG00000023140.4
4045	268	ENSMUSG00000023143.10
4046	453.935	ENSMUSG00000023147.17
4047	1407	ENSMUSG00000023150.14
4048	0	ENSMUSG00000023151.9
4049	3	ENSMUSG00000023153.9
4050	873	ENSMUSG00000023156.4
4051	10950.827	ENSMUSG00000023159.8
4052	0	ENSMUSG00000023165.13
4053	3094.893	ENSMUSG00000023169.15
4054	405.999	ENSMUSG00000023170.14
4055	22735	ENSMUSG00000023175.15
4056	3	ENSMUSG00000023176.9
4057	98315.584	ENSMUSG00000023185.4
4058	819	ENSMUSG00000023186.14
4059	73.248	ENSMUSG00000023191.9
4060	0	ENSMUSG00000023192.12
4061	5	ENSMUSG00000023206.16
4062	1	ENSMUSG00000023210.2
4063	126.524	ENSMUSG00000023216.13
4064	1938	ENSMUSG00000023224.12
4065	379	ENSMUSG00000023232.17
4066	211	ENSMUSG00000023235.14
4067	39	ENSMUSG00000023236.7
4068	355	ENSMUSG00000023243.9
4069	20	ENSMUSG00000023247.2
4070	109.999	ENSMUSG00000023249.15
4071	0	ENSMUSG00000023257.3
4072	81	ENSMUSG00000023259.16
4073	197	ENSMUSG00000023262.13
4074	0	ENSMUSG00000023263.3
4075	104	ENSMUSG00000023266.11
4076	2	ENSMUSG00000023267.10
4077	2935	ENSMUSG00000023272.4
4078	0	ENSMUSG00000023274.14
4079	856.999	ENSMUSG00000023277.13
4080	0	ENSMUSG00000023279.7
4081	87.048	ENSMUSG00000023284.15
4082	1338.179	ENSMUSG00000023286.16
4083	0	ENSMUSG00000023289.11
4084	1245.896	ENSMUSG00000023307.14
4085	65.001	ENSMUSG00000023328.14
4086	167	ENSMUSG00000023330.12
4087	39.824	ENSMUSG00000023333.8
4088	260	ENSMUSG00000023336.6
4089	153.2	ENSMUSG00000023345.17
4090	510	ENSMUSG00000023348.11
4091	47	ENSMUSG00000023349.14
4092	1624	ENSMUSG00000023353.14
4093	544.999	ENSMUSG00000023367.14
4094	80	ENSMUSG00000023387.8
4095	0	ENSMUSG00000023391.8
4096	22	ENSMUSG00000023393.15
4097	605	ENSMUSG00000023403.14
4098	52.042	ENSMUSG00000023411.12
4099	0	ENSMUSG00000023433.8
4100	0	ENSMUSG00000023439.11
4101	1147	ENSMUSG00000023443.13
4102	1497.582	ENSMUSG00000023452.19
4103	12911.173	ENSMUSG00000023456.15
4104	1066	ENSMUSG00000023460.13
4105	5	ENSMUSG00000023467.18
4106	1	ENSMUSG00000023473.13
4107	51	ENSMUSG00000023484.14
4108	253	ENSMUSG00000023495.13
4109	180	ENSMUSG00000023505.13
4110	217	ENSMUSG00000023571.4
4111	942	ENSMUSG00000023572.16
4112	457.999	ENSMUSG00000023707.13
4113	1085.999	ENSMUSG00000023723.17
4114	70.68	ENSMUSG00000023755.10
4115	819.129	ENSMUSG00000023764.18
4116	20.002	ENSMUSG00000023781.2
4117	968.559	ENSMUSG00000023791.16
4118	635	ENSMUSG00000023800.15
4119	0	ENSMUSG00000023802.4
4120	99	ENSMUSG00000023805.17
4121	661.739	ENSMUSG00000023806.10
4122	850.098	ENSMUSG00000023809.10
4123	34.923	ENSMUSG00000023826.16
4124	745.031	ENSMUSG00000023827.8
4125	147	ENSMUSG00000023828.3
4126	11	ENSMUSG00000023829.9
4127	1048	ENSMUSG00000023830.14
4128	594.227	ENSMUSG00000023832.14
4129	302.907	ENSMUSG00000023845.7
4130	766	ENSMUSG00000023852.14
4131	1583.784	ENSMUSG00000023861.17
4132	1558.001	ENSMUSG00000023868.17
4133	9	ENSMUSG00000023873.13
4134	114.956	ENSMUSG00000023882.15
4135	997.959	ENSMUSG00000023883.13
4136	887	ENSMUSG00000023885.9
4137	625	ENSMUSG00000023886.10
4138	201.055	ENSMUSG00000023892.8
4139	4	ENSMUSG00000023902.18
4140	0	ENSMUSG00000023903.8
4141	1108	ENSMUSG00000023904.10
4142	956	ENSMUSG00000023905.15
4143	667	ENSMUSG00000023906.3
4144	155	ENSMUSG00000023908.8
4145	162	ENSMUSG00000023909.4
4146	17	ENSMUSG00000023911.12
4147	18	ENSMUSG00000023912.10
4148	644.999	ENSMUSG00000023913.17
4149	2	ENSMUSG00000023914.16
4150	691.134	ENSMUSG00000023915.5
4151	72	ENSMUSG00000023918.12
4152	98	ENSMUSG00000023919.7
4153	479	ENSMUSG00000023921.9
4154	213.171	ENSMUSG00000023923.10
4155	51.19	ENSMUSG00000023926.8
4156	63	ENSMUSG00000023927.15
4157	2	ENSMUSG00000023930.14
4158	7.099	ENSMUSG00000023931.5
4159	945.34	ENSMUSG00000023932.9
4160	0	ENSMUSG00000023935.10
4161	156	ENSMUSG00000023938.8
4162	885	ENSMUSG00000023939.7
4163	99	ENSMUSG00000023940.14
4164	1082	ENSMUSG00000023942.15
4165	0	ENSMUSG00000023943.7
4166	25624.668	ENSMUSG00000023944.14
4167	0	ENSMUSG00000023945.7
4168	36	ENSMUSG00000023947.8
4169	0	ENSMUSG00000023949.7
4170	829.851	ENSMUSG00000023951.17
4171	472.999	ENSMUSG00000023952.13
4172	179.64	ENSMUSG00000023953.9
4173	1167.56	ENSMUSG00000023959.9
4174	362	ENSMUSG00000023960.13
4175	33	ENSMUSG00000023961.16
4176	57	ENSMUSG00000023963.10
4177	0	ENSMUSG00000023964.15
4178	402	ENSMUSG00000023965.13
4179	15.873	ENSMUSG00000023966.8
4180	682.001	ENSMUSG00000023967.9
4181	2	ENSMUSG00000023968.15
4182	544	ENSMUSG00000023971.9
4183	174	ENSMUSG00000023972.10
4184	441.404	ENSMUSG00000023973.13
4185	923	ENSMUSG00000023977.15
4186	0	ENSMUSG00000023978.5
4187	5	ENSMUSG00000023979.14
4188	196	ENSMUSG00000023980.7
4189	9	ENSMUSG00000023982.8
4190	8.056	ENSMUSG00000023984.17
4191	112	ENSMUSG00000023987.14
4192	552	ENSMUSG00000023988.8
4193	1169	ENSMUSG00000023990.18
4194	1589.001	ENSMUSG00000023991.16
4195	704	ENSMUSG00000023992.14
4196	13	ENSMUSG00000023993.7
4197	1096	ENSMUSG00000023994.13
4198	61.999	ENSMUSG00000023995.12
4199	5	ENSMUSG00000023999.14
4200	1765.999	ENSMUSG00000024002.18
4201	1308.676	ENSMUSG00000024006.17
4202	644	ENSMUSG00000024007.15
4203	51.014	ENSMUSG00000024008.16
4204	146.966	ENSMUSG00000024011.17
4205	2734.999	ENSMUSG00000024012.18
4206	27.998	ENSMUSG00000024013.15
4207	1571	ENSMUSG00000024014.8
4208	309.054	ENSMUSG00000024018.18
4209	1054.021	ENSMUSG00000024019.18
4210	946.604	ENSMUSG00000024026.13
4211	142.986	ENSMUSG00000024027.8
4212	0	ENSMUSG00000024028.7
4213	90	ENSMUSG00000024029.4
4214	367	ENSMUSG00000024030.7
4215	40	ENSMUSG00000024032.7
4216	31	ENSMUSG00000024033.10
4217	4	ENSMUSG00000024034.13
4218	127	ENSMUSG00000024036.16
4219	296.999	ENSMUSG00000024037.13
4220	1398.93	ENSMUSG00000024038.17
4221	4	ENSMUSG00000024039.15
4222	607	ENSMUSG00000024041.10
4223	475	ENSMUSG00000024042.7
4224	972	ENSMUSG00000024043.13
4225	588.057	ENSMUSG00000024044.19
4226	854.334	ENSMUSG00000024045.6
4227	15160.741	ENSMUSG00000024048.15
4228	19	ENSMUSG00000024049.15
4229	347.464	ENSMUSG00000024050.17
4230	777	ENSMUSG00000024052.17
4231	479	ENSMUSG00000024053.11
4232	1117.021	ENSMUSG00000024054.14
4233	351.817	ENSMUSG00000024055.15
4234	189.671	ENSMUSG00000024056.10
4235	6	ENSMUSG00000024059.10
4236	289.712	ENSMUSG00000024063.13
4237	18	ENSMUSG00000024064.14
4238	251	ENSMUSG00000024065.8
4239	1182.079	ENSMUSG00000024066.9
4240	394	ENSMUSG00000024067.14
4241	489	ENSMUSG00000024068.8
4242	475	ENSMUSG00000024069.14
4243	914.999	ENSMUSG00000024070.15
4244	1474	ENSMUSG00000024072.9
4245	776.001	ENSMUSG00000024073.16
4246	1256	ENSMUSG00000024074.8
4247	11	ENSMUSG00000024076.10
4248	585.662	ENSMUSG00000024077.15
4249	301	ENSMUSG00000024078.7
4250	444.103	ENSMUSG00000024079.4
4251	927.084	ENSMUSG00000024081.9
4252	516.458	ENSMUSG00000024082.5
4253	1641.001	ENSMUSG00000024083.16
4254	1086.894	ENSMUSG00000024084.8
4255	1237	ENSMUSG00000024085.13
4256	6	ENSMUSG00000024087.4
4257	0	ENSMUSG00000024088.4
4258	4753.321	ENSMUSG00000024091.9
4259	1067.031	ENSMUSG00000024095.15
4260	7712.999	ENSMUSG00000024096.17
4261	1715.999	ENSMUSG00000024097.11
4262	1976	ENSMUSG00000024098.6
4263	2512.001	ENSMUSG00000024099.15
4264	705.718	ENSMUSG00000024101.15
4265	853	ENSMUSG00000024104.11
4266	1	ENSMUSG00000024105.3
4267	0	ENSMUSG00000024107.7
4268	5	ENSMUSG00000024109.18
4269	1	ENSMUSG00000024112.16
4270	2	ENSMUSG00000024114.15
4271	0	ENSMUSG00000024116.6
4272	328.513	ENSMUSG00000024118.14
4273	817.117	ENSMUSG00000024120.12
4274	4865.434	ENSMUSG00000024121.13
4275	799.438	ENSMUSG00000024122.16
4276	3	ENSMUSG00000024124.10
4277	0	ENSMUSG00000024125.2
4278	430.999	ENSMUSG00000024127.15
4279	0	ENSMUSG00000024128.13
4280	401.855	ENSMUSG00000024130.16
4281	169	ENSMUSG00000024131.8
4282	493.857	ENSMUSG00000024132.6
4283	102.643	ENSMUSG00000024134.11
4284	237.001	ENSMUSG00000024135.10
4285	22.001	ENSMUSG00000024136.14
4286	272.171	ENSMUSG00000024137.9
4287	7302.788	ENSMUSG00000024140.10
4288	284	ENSMUSG00000024142.15
4289	543	ENSMUSG00000024143.15
4290	198	ENSMUSG00000024145.6
4291	1491	ENSMUSG00000024146.9
4292	3776	ENSMUSG00000024150.12
4293	479.999	ENSMUSG00000024151.13
4294	3	ENSMUSG00000024154.11
4295	2	ENSMUSG00000024155.8
4296	1149	ENSMUSG00000024158.17
4297	937.979	ENSMUSG00000024160.16
4298	566	ENSMUSG00000024163.17
4299	399	ENSMUSG00000024164.15
4300	1819	ENSMUSG00000024165.9
4301	84	ENSMUSG00000024168.8
4302	325.999	ENSMUSG00000024169.16
4303	148.026	ENSMUSG00000024170.15
4304	0	ENSMUSG00000024171.5
4305	0	ENSMUSG00000024172.10
4306	0	ENSMUSG00000024173.11
4307	46.554	ENSMUSG00000024174.9
4308	0	ENSMUSG00000024175.2
4309	3	ENSMUSG00000024176.10
4310	116	ENSMUSG00000024177.9
4311	127	ENSMUSG00000024180.14
4312	667	ENSMUSG00000024181.9
4313	880	ENSMUSG00000024182.16
4314	0	ENSMUSG00000024184.15
4315	2	ENSMUSG00000024186.15
4316	899	ENSMUSG00000024187.15
4317	706.986	ENSMUSG00000024188.16
4318	683	ENSMUSG00000024190.7
4319	338	ENSMUSG00000024191.15
4320	272	ENSMUSG00000024193.8
4321	925.001	ENSMUSG00000024194.16
4322	3582.909	ENSMUSG00000024197.10
4323	470	ENSMUSG00000024201.12
4324	44	ENSMUSG00000024206.15
4325	0	ENSMUSG00000024207.8
4326	772	ENSMUSG00000024208.16
4327	0	ENSMUSG00000024209.9
4328	9	ENSMUSG00000024210.3
4329	0	ENSMUSG00000024211.15
4330	294	ENSMUSG00000024212.9
4331	541	ENSMUSG00000024213.14
4332	2	ENSMUSG00000024215.14
4333	1105.633	ENSMUSG00000024217.10
4334	641	ENSMUSG00000024218.13
4335	432	ENSMUSG00000024219.16
4336	179.001	ENSMUSG00000024220.14
4337	569.001	ENSMUSG00000024222.17
4338	6	ENSMUSG00000024223.3
4339	1	ENSMUSG00000024224.5
4340	96	ENSMUSG00000024225.5
4341	3	ENSMUSG00000024227.14
4342	89	ENSMUSG00000024228.12
4343	1113.999	ENSMUSG00000024231.15
4344	152	ENSMUSG00000024232.2
4345	0	ENSMUSG00000024233.10
4346	602	ENSMUSG00000024234.7
4347	78	ENSMUSG00000024235.11
4348	336	ENSMUSG00000024236.18
4349	142	ENSMUSG00000024238.15
4350	332	ENSMUSG00000024240.13
4351	1129	ENSMUSG00000024241.7
4352	1091	ENSMUSG00000024242.15
4353	5	ENSMUSG00000024245.4
4354	102	ENSMUSG00000024246.9
4355	231	ENSMUSG00000024247.14
4356	4291.001	ENSMUSG00000024248.14
4357	117.011	ENSMUSG00000024251.10
4358	264	ENSMUSG00000024253.9
4359	2	ENSMUSG00000024254.15
4360	0	ENSMUSG00000024256.7
4361	672	ENSMUSG00000024258.4
4362	959	ENSMUSG00000024259.9
4363	1050.901	ENSMUSG00000024260.14
4364	1	ENSMUSG00000024261.6
4365	1	ENSMUSG00000024266.8
4366	21	ENSMUSG00000024268.16
4367	181.418	ENSMUSG00000024269.11
4368	638	ENSMUSG00000024270.11
4369	1133.001	ENSMUSG00000024271.8
4370	207	ENSMUSG00000024273.8
4371	299.078	ENSMUSG00000024276.7
4372	1712	ENSMUSG00000024277.14
4373	1433	ENSMUSG00000024283.15
4374	2395	ENSMUSG00000024286.8
4375	863	ENSMUSG00000024287.8
4376	1012.136	ENSMUSG00000024290.9
4377	0	ENSMUSG00000024292.15
4378	842	ENSMUSG00000024293.16
4379	458.136	ENSMUSG00000024294.14
4380	120.906	ENSMUSG00000024298.15
4381	123	ENSMUSG00000024299.17
4382	60	ENSMUSG00000024300.17
4383	92.729	ENSMUSG00000024301.10
4384	277.991	ENSMUSG00000024302.16
4385	31	ENSMUSG00000024304.14
4386	0	ENSMUSG00000024306.13
4387	2045.442	ENSMUSG00000024308.15
4388	1046	ENSMUSG00000024309.15
4389	371	ENSMUSG00000024312.10
4390	0	ENSMUSG00000024313.8
4391	675.276	ENSMUSG00000024317.15
4392	923.697	ENSMUSG00000024319.18
4393	279	ENSMUSG00000024325.8
4394	3008.222	ENSMUSG00000024327.16
4395	30	ENSMUSG00000024330.17
4396	1618	ENSMUSG00000024331.11
4397	6	ENSMUSG00000024334.9
4398	3513	ENSMUSG00000024335.20
4399	202	ENSMUSG00000024338.15
4400	578.259	ENSMUSG00000024339.12
4401	0	ENSMUSG00000024340.15
4402	1527	ENSMUSG00000024346.6
4403	0	ENSMUSG00000024347.16
4404	60	ENSMUSG00000024349.10
4405	157	ENSMUSG00000024350.6
4406	30.831	ENSMUSG00000024352.12
4407	0	ENSMUSG00000024353.5
4408	69.943	ENSMUSG00000024354.13
4409	837.001	ENSMUSG00000024357.10
4410	4486.761	ENSMUSG00000024359.10
4411	3417	ENSMUSG00000024360.8
4412	554.155	ENSMUSG00000024365.9
4413	20	ENSMUSG00000024366.8
4414	815	ENSMUSG00000024369.16
4415	999	ENSMUSG00000024370.17
4416	313.001	ENSMUSG00000024371.14
4417	185	ENSMUSG00000024376.7
4418	798.999	ENSMUSG00000024378.9
4419	3	ENSMUSG00000024379.4
4420	354	ENSMUSG00000024381.16
4421	896	ENSMUSG00000024382.13
4422	342.578	ENSMUSG00000024383.9
