counts	gene
19450	970.633	ENSMUSG00000080268.4
19451	86.087	ENSMUSG00000080316.11
19452	0	ENSMUSG00000080713.3
19453	123.001	ENSMUSG00000080717.10
19454	0	ENSMUSG00000080725.9
19455	0	ENSMUSG00000080907.1
19456	0	ENSMUSG00000080933.4
19457	0	ENSMUSG00000080990.2
19458	2821	ENSMUSG00000081044.8
19459	136.276	ENSMUSG00000081058.5
19460	0	ENSMUSG00000081218.1
19461	0	ENSMUSG00000081225.3
19462	0	ENSMUSG00000081234.3
19463	0	ENSMUSG00000081362.3
19464	1.045	ENSMUSG00000081443.2
19465	568	ENSMUSG00000081534.3
19466	2.142	ENSMUSG00000081607.2
19467	0	ENSMUSG00000081649.2
19468	2.89	ENSMUSG00000081650.1
19469	14	ENSMUSG00000081683.5
19470	7.309	ENSMUSG00000081724.4
19471	1	ENSMUSG00000081769.9
19472	0	ENSMUSG00000081836.3
19473	1.002	ENSMUSG00000081906.2
19474	16.766	ENSMUSG00000081945.4
19475	4.095	ENSMUSG00000081948.4
19476	60	ENSMUSG00000081984.3
19477	0	ENSMUSG00000082079.2
19478	16	ENSMUSG00000082101.3
19479	0	ENSMUSG00000082211.3
19480	2	ENSMUSG00000082229.1
19481	0	ENSMUSG00000082316.4
19482	25	ENSMUSG00000082361.6
19483	0	ENSMUSG00000082482.2
19484	0	ENSMUSG00000082639.8
19485	0	ENSMUSG00000082766.1
19486	5.718	ENSMUSG00000082815.2
19487	0	ENSMUSG00000082882.2
19488	0	ENSMUSG00000082932.3
19489	0	ENSMUSG00000082976.10
19490	0	ENSMUSG00000082980.5
19491	124.443	ENSMUSG00000083012.9
19492	0	ENSMUSG00000083138.3
19493	0	ENSMUSG00000083193.1
19494	602.001	ENSMUSG00000083282.3
19495	0	ENSMUSG00000083361.4
19496	0	ENSMUSG00000083616.3
19497	0	ENSMUSG00000083628.1
19498	8.294	ENSMUSG00000083649.5
19499	6	ENSMUSG00000083695.6
19500	0	ENSMUSG00000083706.3
19501	0	ENSMUSG00000083780.8
19502	19.031	ENSMUSG00000083855.6
19503	0.933	ENSMUSG00000083947.5
19504	0	ENSMUSG00000084063.1
19505	1248	ENSMUSG00000084128.10
19506	0	ENSMUSG00000084135.4
19507	2.36	ENSMUSG00000084136.4
19508	3	ENSMUSG00000084174.3
19509	0	ENSMUSG00000084234.2
19510	0	ENSMUSG00000084262.5
19511	4.23	ENSMUSG00000084336.2
19512	0	ENSMUSG00000084346.4
19513	0	ENSMUSG00000084782.2
19514	1424.007	ENSMUSG00000084786.9
19515	5	ENSMUSG00000084845.9
19516	296	ENSMUSG00000084883.2
19517	1.106	ENSMUSG00000084897.1
19518	0	ENSMUSG00000084902.2
19519	0	ENSMUSG00000084927.1
19520	274.377	ENSMUSG00000084957.3
19521	1	ENSMUSG00000084989.3
19522	3.035	ENSMUSG00000085007.3
19523	7.133	ENSMUSG00000085079.3
19524	0	ENSMUSG00000085111.3
19525	0	ENSMUSG00000085139.1
19526	21	ENSMUSG00000085272.7
19527	0	ENSMUSG00000085484.2
19528	0	ENSMUSG00000085486.2
19529	0	ENSMUSG00000085576.3
19530	1	ENSMUSG00000085584.3
19531	1	ENSMUSG00000085601.7
19532	182	ENSMUSG00000085683.2
19533	0	ENSMUSG00000085684.2
19534	211.999	ENSMUSG00000085793.2
19535	943	ENSMUSG00000085795.8
19536	0	ENSMUSG00000085861.1
19537	163	ENSMUSG00000085925.3
19538	0	ENSMUSG00000085933.3
19539	1356	ENSMUSG00000085957.4
19540	0	ENSMUSG00000086022.1
19541	722	ENSMUSG00000086040.8
19542	0	ENSMUSG00000086056.1
19543	1.782	ENSMUSG00000086147.2
19544	122.368	ENSMUSG00000086158.2
19545	0	ENSMUSG00000086228.2
19546	0	ENSMUSG00000086277.2
19547	545	ENSMUSG00000086316.8
19548	0	ENSMUSG00000086322.7
19549	0	ENSMUSG00000086338.2
19550	0	ENSMUSG00000086361.1
19551	0	ENSMUSG00000086545.4
19552	2	ENSMUSG00000086564.9
19553	5	ENSMUSG00000086596.2
19554	2	ENSMUSG00000086598.9
19555	1	ENSMUSG00000086727.8
19556	232.076	ENSMUSG00000086784.2
19557	0	ENSMUSG00000086812.2
19558	0	ENSMUSG00000086815.4
19559	2	ENSMUSG00000086848.3
19560	6.001	ENSMUSG00000086962.4
19561	23	ENSMUSG00000086965.1
19562	61.874	ENSMUSG00000087006.3
19563	0	ENSMUSG00000087035.1
19564	0	ENSMUSG00000087075.2
19565	4.797	ENSMUSG00000087119.4
19566	308	ENSMUSG00000087141.1
19567	544.001	ENSMUSG00000087166.9
19568	0	ENSMUSG00000087194.9
19569	0	ENSMUSG00000087198.4
19570	0	ENSMUSG00000087230.10
19571	5.195	ENSMUSG00000087236.3
19572	0	ENSMUSG00000087247.3
19573	716.287	ENSMUSG00000087260.5
19574	0	ENSMUSG00000087279.10
19575	0	ENSMUSG00000087303.3
19576	0	ENSMUSG00000087364.1
19577	409	ENSMUSG00000087370.3
19578	1.986	ENSMUSG00000087376.3
19579	74	ENSMUSG00000087385.8
19580	74	ENSMUSG00000087403.9
19581	3	ENSMUSG00000087408.10
19582	15	ENSMUSG00000087444.1
19583	2	ENSMUSG00000087512.2
19584	261.844	ENSMUSG00000087598.9
19585	15	ENSMUSG00000087610.1
19586	1201.001	ENSMUSG00000087651.3
19587	359	ENSMUSG00000087679.2
19588	173	ENSMUSG00000087687.3
19589	0	ENSMUSG00000089661.9
19590	24	ENSMUSG00000089665.2
19591	17.672	ENSMUSG00000089669.7
19592	21.55	ENSMUSG00000089675.1
19593	2	ENSMUSG00000089678.8
19594	1467	ENSMUSG00000089682.10
19595	8	ENSMUSG00000089687.2
19596	0	ENSMUSG00000089694.2
19597	0	ENSMUSG00000089696.3
19598	314.144	ENSMUSG00000089704.9
19599	347.002	ENSMUSG00000089715.12
19600	0	ENSMUSG00000089717.2
19601	0.333	ENSMUSG00000089722.2
19602	0	ENSMUSG00000089724.1
19603	6.668	ENSMUSG00000089727.2
19604	0	ENSMUSG00000089728.3
19605	21	ENSMUSG00000089736.2
19606	0	ENSMUSG00000089739.2
19607	0	ENSMUSG00000089753.9
19608	235.9	ENSMUSG00000089756.2
19609	50	ENSMUSG00000089762.3
19610	22.759	ENSMUSG00000089768.2
19611	0	ENSMUSG00000089773.7
19612	906.058	ENSMUSG00000089774.2
19613	3.218	ENSMUSG00000089789.1
19614	8.972	ENSMUSG00000089798.10
19615	716.999	ENSMUSG00000089809.9
19616	770.587	ENSMUSG00000089824.10
19617	546.999	ENSMUSG00000089832.8
19618	0	ENSMUSG00000089837.9
19619	0	ENSMUSG00000089840.1
19620	2.306	ENSMUSG00000089844.7
19621	575.767	ENSMUSG00000089847.8
19622	34.016	ENSMUSG00000089857.9
19623	6.452	ENSMUSG00000089859.5
19624	389	ENSMUSG00000089862.8
19625	11.334	ENSMUSG00000089865.2
19626	690	ENSMUSG00000089872.10
19627	0	ENSMUSG00000089873.8
19628	230	ENSMUSG00000089876.3
19629	0.951	ENSMUSG00000089892.3
19630	38.188	ENSMUSG00000089901.1
19631	2026.842	ENSMUSG00000089911.4
19632	729.053	ENSMUSG00000089917.7
19633	0	ENSMUSG00000089922.2
19634	20.267	ENSMUSG00000089929.1
19635	0	ENSMUSG00000089942.9
19636	0	ENSMUSG00000089943.1
19637	33.271	ENSMUSG00000089945.13
19638	87.411	ENSMUSG00000089951.8
19639	11	ENSMUSG00000089953.3
19640	0	ENSMUSG00000089960.1
19641	3	ENSMUSG00000089984.7
19642	0	ENSMUSG00000089989.10
19643	2.119	ENSMUSG00000089992.3
19644	86.457	ENSMUSG00000089996.6
19645	0	ENSMUSG00000089997.2
19646	1764	ENSMUSG00000090000.2
19647	187.322	ENSMUSG00000090015.8
19648	92.111	ENSMUSG00000090019.5
19649	355	ENSMUSG00000090035.3
19650	12.682	ENSMUSG00000090053.9
19651	0	ENSMUSG00000090059.4
19652	0	ENSMUSG00000090061.9
19653	63	ENSMUSG00000090066.2
19654	1	ENSMUSG00000090071.4
19655	118.762	ENSMUSG00000090077.9
19656	697.873	ENSMUSG00000090083.11
19657	18	ENSMUSG00000090084.7
19658	129.593	ENSMUSG00000090093.8
19659	0	ENSMUSG00000090097.8
19660	382.327	ENSMUSG00000090100.7
19661	0	ENSMUSG00000090102.1
19662	39.577	ENSMUSG00000090110.8
19663	423.558	ENSMUSG00000090112.8
19664	34.037	ENSMUSG00000090113.7
19665	438.222	ENSMUSG00000090115.7
19666	4	ENSMUSG00000090121.10
19667	2	ENSMUSG00000090122.3
19668	49.814	ENSMUSG00000090124.7
19669	115	ENSMUSG00000090125.3
19670	0	ENSMUSG00000090129.10
19671	0	ENSMUSG00000090132.2
19672	9728.085	ENSMUSG00000090137.8
19673	4	ENSMUSG00000090141.1
19674	3.813	ENSMUSG00000090145.7
19675	750.776	ENSMUSG00000090150.10
19676	2	ENSMUSG00000090164.8
19677	0	ENSMUSG00000090165.8
19678	0	ENSMUSG00000090166.2
19679	0	ENSMUSG00000090171.1
19680	4	ENSMUSG00000090173.8
19681	0	ENSMUSG00000090175.1
19682	0	ENSMUSG00000090176.1
19683	0	ENSMUSG00000090202.1
19684	0	ENSMUSG00000090206.8
19685	16	ENSMUSG00000090210.7
19686	3695.029	ENSMUSG00000090213.1
19687	75.387	ENSMUSG00000090215.9
19688	3.192	ENSMUSG00000090219.3
19689	1	ENSMUSG00000090223.2
19690	0	ENSMUSG00000090225.1
19691	124.346	ENSMUSG00000090231.10
19692	1.878	ENSMUSG00000090236.3
19693	537.821	ENSMUSG00000090247.7
19694	798.669	ENSMUSG00000090258.7
19695	57.897	ENSMUSG00000090264.1
19696	370.265	ENSMUSG00000090266.10
19697	0	ENSMUSG00000090268.1
19698	84.006	ENSMUSG00000090272.9
19699	4	ENSMUSG00000090273.3
19700	53	ENSMUSG00000090290.2
19701	15.188	ENSMUSG00000090291.3
19702	0	ENSMUSG00000090298.2
19703	0	ENSMUSG00000090302.1
19704	11.541	ENSMUSG00000090304.4
19705	0	ENSMUSG00000090314.2
19706	0	ENSMUSG00000090315.2
19707	0	ENSMUSG00000090326.2
19708	2.42	ENSMUSG00000090336.5
19709	0	ENSMUSG00000090342.2
19710	1	ENSMUSG00000090346.2
19711	20.377	ENSMUSG00000090353.2
19712	0	ENSMUSG00000090356.2
19713	51.865	ENSMUSG00000090362.2
19714	21.732	ENSMUSG00000090363.8
19715	0	ENSMUSG00000090364.1
19716	2	ENSMUSG00000090369.3
19717	0	ENSMUSG00000090379.1
19718	0	ENSMUSG00000090383.2
19719	214	ENSMUSG00000090394.8
19720	0	ENSMUSG00000090404.7
19721	0	ENSMUSG00000090408.1
19722	0	ENSMUSG00000090411.2
19723	1.915	ENSMUSG00000090417.4
19724	1.17	ENSMUSG00000090436.2
19725	0	ENSMUSG00000090439.3
19726	5.103	ENSMUSG00000090440.2
19727	0	ENSMUSG00000090441.2
19728	8.441	ENSMUSG00000090451.1
19729	0	ENSMUSG00000090461.2
19730	63.573	ENSMUSG00000090470.2
19731	0	ENSMUSG00000090471.2
19732	0	ENSMUSG00000090472.8
19733	0	ENSMUSG00000090485.2
19734	44	ENSMUSG00000090486.2
19735	0	ENSMUSG00000090487.8
19736	0	ENSMUSG00000090505.2
19737	1.076	ENSMUSG00000090509.2
19738	0	ENSMUSG00000090512.8
19739	0	ENSMUSG00000090515.2
19740	127	ENSMUSG00000090523.2
19741	0	ENSMUSG00000090527.2
19742	0	ENSMUSG00000090539.8
19743	0	ENSMUSG00000090546.2
19744	1	ENSMUSG00000090550.2
19745	1086	ENSMUSG00000090553.8
19746	0	ENSMUSG00000090572.2
19747	2.722	ENSMUSG00000090581.9
19748	1	ENSMUSG00000090588.2
19749	86.976	ENSMUSG00000090592.2
19750	0	ENSMUSG00000090594.1
19751	231.546	ENSMUSG00000090619.2
19752	8	ENSMUSG00000090622.1
19753	271.135	ENSMUSG00000090625.1
19754	86.28	ENSMUSG00000090626.9
19755	3.208	ENSMUSG00000090627.8
19756	0	ENSMUSG00000090629.2
19757	0	ENSMUSG00000090631.3
19758	0	ENSMUSG00000090634.1
19759	54	ENSMUSG00000090641.2
19760	0	ENSMUSG00000090643.8
19761	16.616	ENSMUSG00000090655.2
19762	0	ENSMUSG00000090658.7
19763	30.084	ENSMUSG00000090659.9
19764	0.991	ENSMUSG00000090662.3
19765	0	ENSMUSG00000090667.2
19766	1	ENSMUSG00000090675.2
19767	0	ENSMUSG00000090685.1
19768	0	ENSMUSG00000090688.2
19769	0	ENSMUSG00000090690.1
19770	21.634	ENSMUSG00000090691.3
19771	9.687	ENSMUSG00000090693.4
19772	126	ENSMUSG00000090698.2
19773	0	ENSMUSG00000090700.2
19774	1.397	ENSMUSG00000090707.8
19775	1	ENSMUSG00000090710.3
19776	0	ENSMUSG00000090713.2
19777	0	ENSMUSG00000090714.10
19778	0	ENSMUSG00000090715.2
19779	0	ENSMUSG00000090716.2
19780	418.86	ENSMUSG00000090733.6
19781	0	ENSMUSG00000090738.2
19782	0	ENSMUSG00000090740.2
19783	47.683	ENSMUSG00000090744.7
19784	0	ENSMUSG00000090747.3
19785	3.862	ENSMUSG00000090751.2
19786	1.001	ENSMUSG00000090762.2
19787	0	ENSMUSG00000090764.8
19788	0	ENSMUSG00000090774.2
19789	0	ENSMUSG00000090777.2
19790	1.133	ENSMUSG00000090799.2
19791	0	ENSMUSG00000090806.2
19792	2	ENSMUSG00000090812.8
19793	0	ENSMUSG00000090817.7
19794	1	ENSMUSG00000090824.2
19795	25.932	ENSMUSG00000090827.8
19796	1	ENSMUSG00000090840.2
19797	15050.194	ENSMUSG00000090841.2
19798	1	ENSMUSG00000090843.2
19799	0	ENSMUSG00000090853.1
19800	0	ENSMUSG00000090854.9
19801	5243.312	ENSMUSG00000090862.3
19802	27.081	ENSMUSG00000090863.1
19803	0	ENSMUSG00000090864.11
19804	0	ENSMUSG00000090872.8
19805	0	ENSMUSG00000090874.2
19806	1003.518	ENSMUSG00000090877.3
19807	0	ENSMUSG00000090889.1
19808	14	ENSMUSG00000090891.3
19809	0	ENSMUSG00000090892.2
19810	0	ENSMUSG00000090894.4
19811	0	ENSMUSG00000090897.2
19812	17	ENSMUSG00000090919.6
19813	930.681	ENSMUSG00000090935.10
19814	3.016	ENSMUSG00000090942.1
19815	1437	ENSMUSG00000090946.3
19816	0	ENSMUSG00000090949.2
19817	0	ENSMUSG00000090951.4
19818	576	ENSMUSG00000090958.2
19819	2.274	ENSMUSG00000090961.2
19820	60.204	ENSMUSG00000090963.2
19821	3.108	ENSMUSG00000090966.2
19822	1	ENSMUSG00000090967.3
19823	31.123	ENSMUSG00000090981.6
19824	0	ENSMUSG00000090996.1
19825	4	ENSMUSG00000091002.2
19826	2.245	ENSMUSG00000091006.3
19827	0	ENSMUSG00000091012.2
19828	0	ENSMUSG00000091013.3
19829	1	ENSMUSG00000091014.3
19830	0	ENSMUSG00000091017.1
19831	0	ENSMUSG00000091022.8
19832	0	ENSMUSG00000091028.1
19833	0	ENSMUSG00000091034.8
19834	0	ENSMUSG00000091039.2
19835	0	ENSMUSG00000091041.1
19836	0	ENSMUSG00000091043.2
19837	0	ENSMUSG00000091045.9
19838	0	ENSMUSG00000091049.8
19839	3	ENSMUSG00000091055.2
19840	47.242	ENSMUSG00000091059.2
19841	0	ENSMUSG00000091060.2
19842	24.72	ENSMUSG00000091076.2
19843	0	ENSMUSG00000091077.3
19844	2.427	ENSMUSG00000091080.2
19845	0	ENSMUSG00000091091.2
19846	0	ENSMUSG00000091096.1
19847	0	ENSMUSG00000091101.2
19848	0	ENSMUSG00000091109.1
19849	0	ENSMUSG00000091110.1
19850	0	ENSMUSG00000091114.1
19851	3.001	ENSMUSG00000091119.2
19852	0	ENSMUSG00000091122.8
19853	0	ENSMUSG00000091129.3
19854	0	ENSMUSG00000091131.1
19855	0	ENSMUSG00000091140.1
19856	0	ENSMUSG00000091142.1
19857	16.696	ENSMUSG00000091144.2
19858	0	ENSMUSG00000091148.7
19859	0	ENSMUSG00000091151.2
19860	2	ENSMUSG00000091155.1
19861	0	ENSMUSG00000091159.1
19862	0	ENSMUSG00000091174.1
19863	0	ENSMUSG00000091175.2
19864	42.779	ENSMUSG00000091183.5
19865	0	ENSMUSG00000091185.1
19866	0	ENSMUSG00000091195.1
19867	0	ENSMUSG00000091204.8
19868	0	ENSMUSG00000091205.3
19869	0	ENSMUSG00000091206.2
19870	0	ENSMUSG00000091212.1
19871	0	ENSMUSG00000091215.3
19872	31.364	ENSMUSG00000091227.1
19873	0	ENSMUSG00000091228.1
19874	35.445	ENSMUSG00000091239.2
19875	1934	ENSMUSG00000091243.2
19876	0	ENSMUSG00000091248.1
19877	0	ENSMUSG00000091255.1
19878	1.007	ENSMUSG00000091259.2
19879	0	ENSMUSG00000091260.1
19880	1056	ENSMUSG00000091264.3
19881	5.972	ENSMUSG00000091275.1
19882	0	ENSMUSG00000091296.2
19883	1	ENSMUSG00000091297.2
19884	1	ENSMUSG00000091306.2
19885	1	ENSMUSG00000091311.3
19886	0	ENSMUSG00000091312.1
19887	0	ENSMUSG00000091318.2
19888	1113	ENSMUSG00000091337.3
19889	39	ENSMUSG00000091345.9
19890	8.73	ENSMUSG00000091347.2
19891	10.803	ENSMUSG00000091350.2
19892	0	ENSMUSG00000091375.2
19893	0	ENSMUSG00000091376.1
19894	0	ENSMUSG00000091381.3
19895	7.009	ENSMUSG00000091382.2
19896	457	ENSMUSG00000091387.2
19897	0	ENSMUSG00000091400.1
19898	0	ENSMUSG00000091402.7
19899	4	ENSMUSG00000091405.2
19900	1.038	ENSMUSG00000091407.2
19901	0	ENSMUSG00000091411.1
19902	0	ENSMUSG00000091415.5
19903	0	ENSMUSG00000091418.2
19904	0	ENSMUSG00000091429.1
19905	0	ENSMUSG00000091435.1
19906	0	ENSMUSG00000091441.1
19907	4.3	ENSMUSG00000091450.2
19908	17	ENSMUSG00000091455.4
19909	0	ENSMUSG00000091468.3
19910	56.021	ENSMUSG00000091471.1
19911	5.447	ENSMUSG00000091472.2
19912	176.186	ENSMUSG00000091474.2
19913	36	ENSMUSG00000091476.8
19914	1.743	ENSMUSG00000091477.1
19915	258.241	ENSMUSG00000091490.3
19916	17.215	ENSMUSG00000091491.2
19917	0	ENSMUSG00000091494.8
19918	0	ENSMUSG00000091497.1
19919	0	ENSMUSG00000091504.2
19920	0	ENSMUSG00000091511.3
19921	1433.264	ENSMUSG00000091512.5
19922	0	ENSMUSG00000091519.1
19923	0	ENSMUSG00000091528.9
19924	1	ENSMUSG00000091530.2
19925	2.483	ENSMUSG00000091531.2
19926	2698.019	ENSMUSG00000091537.2
19927	0	ENSMUSG00000091539.2
19928	1.002	ENSMUSG00000091541.2
19929	0	ENSMUSG00000091556.8
19930	0	ENSMUSG00000091563.8
19931	7.21	ENSMUSG00000091568.8
19932	0	ENSMUSG00000091569.1
19933	12.178	ENSMUSG00000091572.9
19934	0	ENSMUSG00000091584.1
19935	115.359	ENSMUSG00000091586.2
19936	288.981	ENSMUSG00000091594.2
19937	0	ENSMUSG00000091601.3
19938	2	ENSMUSG00000091604.2
19939	5.408	ENSMUSG00000091614.2
19940	0	ENSMUSG00000091617.8
19941	7.879	ENSMUSG00000091618.3
19942	4.067	ENSMUSG00000091620.3
19943	0	ENSMUSG00000091624.2
19944	265.589	ENSMUSG00000091625.8
19945	10.251	ENSMUSG00000091631.2
19946	1	ENSMUSG00000091635.2
19947	4	ENSMUSG00000091636.2
19948	0	ENSMUSG00000091638.2
19949	1	ENSMUSG00000091648.2
19950	35.271	ENSMUSG00000091649.3
19951	0	ENSMUSG00000091650.2
19952	0	ENSMUSG00000091651.3
19953	0	ENSMUSG00000091652.2
19954	0	ENSMUSG00000091656.2
19955	0	ENSMUSG00000091657.1
19956	0	ENSMUSG00000091662.9
19957	0	ENSMUSG00000091670.3
19958	0	ENSMUSG00000091676.1
19959	0	ENSMUSG00000091679.9
19960	0	ENSMUSG00000091680.3
19961	0	ENSMUSG00000091685.6
19962	0	ENSMUSG00000091692.2
19963	54.908	ENSMUSG00000091694.9
19964	5.341	ENSMUSG00000091698.8
19965	0	ENSMUSG00000091700.7
19966	149.327	ENSMUSG00000091705.8
19967	5.324	ENSMUSG00000091712.2
19968	0	ENSMUSG00000091718.1
19969	0	ENSMUSG00000091721.4
19970	0	ENSMUSG00000091722.2
19971	0	ENSMUSG00000091725.8
19972	0	ENSMUSG00000091731.1
19973	0	ENSMUSG00000091733.1
19974	0	ENSMUSG00000091734.2
19975	0	ENSMUSG00000091735.2
19976	94.009	ENSMUSG00000091736.3
19977	0	ENSMUSG00000091740.3
19978	63.619	ENSMUSG00000091754.8
19979	0	ENSMUSG00000091756.1
19980	103.322	ENSMUSG00000091764.3
19981	0	ENSMUSG00000091768.1
19982	0	ENSMUSG00000091771.1
19983	0	ENSMUSG00000091779.8
19984	404.738	ENSMUSG00000091780.3
19985	0	ENSMUSG00000091792.1
19986	0	ENSMUSG00000091794.3
19987	525.282	ENSMUSG00000091803.7
19988	13.32	ENSMUSG00000091805.2
19989	0	ENSMUSG00000091809.4
19990	274	ENSMUSG00000091811.2
19991	0	ENSMUSG00000091813.4
19992	0	ENSMUSG00000091814.1
19993	0	ENSMUSG00000091827.2
19994	1.006	ENSMUSG00000091831.5
19995	0	ENSMUSG00000091844.2
19996	5.996	ENSMUSG00000091859.2
19997	0	ENSMUSG00000091863.2
19998	0	ENSMUSG00000091867.2
19999	0	ENSMUSG00000091873.2
20000	0	ENSMUSG00000091874.2
20001	2.06	ENSMUSG00000091879.2
20002	0	ENSMUSG00000091882.8
20003	0	ENSMUSG00000091888.3
20004	4076.456	ENSMUSG00000091896.8
20005	0	ENSMUSG00000091897.1
20006	50.001	ENSMUSG00000091898.8
20007	0	ENSMUSG00000091903.8
20008	1.135	ENSMUSG00000091923.8
20009	2	ENSMUSG00000091924.2
20010	0	ENSMUSG00000091926.3
20011	0	ENSMUSG00000091930.2
20012	202.702	ENSMUSG00000091931.5
20013	0	ENSMUSG00000091933.2
20014	0	ENSMUSG00000091937.3
20015	42.261	ENSMUSG00000091945.2
20016	8611.306	ENSMUSG00000091955.2
20017	0	ENSMUSG00000091956.2
20018	0	ENSMUSG00000091962.3
20019	555.677	ENSMUSG00000091971.3
20020	0	ENSMUSG00000091972.2
20021	0	ENSMUSG00000091983.3
20022	0	ENSMUSG00000091987.8
20023	0	ENSMUSG00000091996.8
20024	0	ENSMUSG00000092004.1
20025	0	ENSMUSG00000092008.2
20026	1	ENSMUSG00000092009.1
20027	0	ENSMUSG00000092019.4
20028	37.677	ENSMUSG00000092032.2
20029	85245	ENSMUSG00000092035.8
20030	0	ENSMUSG00000092036.2
20031	0	ENSMUSG00000092043.2
20032	0	ENSMUSG00000092047.1
20033	1.016	ENSMUSG00000092048.3
20034	7.135	ENSMUSG00000092049.9
20035	1465.493	ENSMUSG00000092060.4
20036	0	ENSMUSG00000092073.8
20037	113.993	ENSMUSG00000092074.2
20038	0	ENSMUSG00000092077.2
20039	0	ENSMUSG00000092080.2
20040	3	ENSMUSG00000092083.4
20041	0	ENSMUSG00000092094.5
20042	0	ENSMUSG00000092109.2
20043	1.548	ENSMUSG00000092111.2
20044	3.759	ENSMUSG00000092116.1
20045	102	ENSMUSG00000092118.1
20046	5.205	ENSMUSG00000092120.2
20047	0	ENSMUSG00000092123.1
20048	20	ENSMUSG00000092124.1
20049	0	ENSMUSG00000092142.1
20050	0	ENSMUSG00000092148.1
20051	0	ENSMUSG00000092152.1
20052	0	ENSMUSG00000092157.1
20053	0	ENSMUSG00000092162.3
20054	0	ENSMUSG00000092164.2
20055	2.401	ENSMUSG00000092165.9
20056	2	ENSMUSG00000092166.2
20057	0	ENSMUSG00000092167.8
20058	8.075	ENSMUSG00000092192.7
20059	0	ENSMUSG00000092210.1
20060	7	ENSMUSG00000092216.3
20061	63.683	ENSMUSG00000092225.1
20062	0	ENSMUSG00000092232.1
20063	0	ENSMUSG00000092233.1
20064	3.777	ENSMUSG00000092243.8
20065	0	ENSMUSG00000092244.3
20066	131.953	ENSMUSG00000092260.7
20067	0	ENSMUSG00000092277.1
20068	1	ENSMUSG00000092292.3
20069	0	ENSMUSG00000092297.1
20070	0	ENSMUSG00000092305.1
20071	1.081	ENSMUSG00000092310.2
20072	0	ENSMUSG00000092322.8
20073	3632.855	ENSMUSG00000092329.1
20074	67.445	ENSMUSG00000092335.1
20075	0	ENSMUSG00000092342.2
20076	0	ENSMUSG00000092345.1
20077	56.361	ENSMUSG00000092349.1
20078	0	ENSMUSG00000092356.2
20079	0	ENSMUSG00000092360.1
20080	0	ENSMUSG00000092367.1
20081	0	ENSMUSG00000092413.5
20082	173.256	ENSMUSG00000092416.2
20083	337.307	ENSMUSG00000092417.3
20084	1	ENSMUSG00000092456.2
20085	0	ENSMUSG00000092463.1
20086	12.36	ENSMUSG00000092470.1
20087	3.148	ENSMUSG00000092473.4
20088	100.062	ENSMUSG00000092511.7
20089	0	ENSMUSG00000092518.9
20090	0	ENSMUSG00000092519.2
20091	2.067	ENSMUSG00000092534.8
20092	80.847	ENSMUSG00000092541.7
20093	19.526	ENSMUSG00000092544.8
20094	751.069	ENSMUSG00000092558.3
20095	0	ENSMUSG00000092579.2
20096	5	ENSMUSG00000092586.8
20097	49.637	ENSMUSG00000092592.1
20098	430.999	ENSMUSG00000092607.9
20099	2	ENSMUSG00000092609.1
20100	0	ENSMUSG00000092618.2
20101	0	ENSMUSG00000092622.8
20102	0	ENSMUSG00000093376.1
20103	540.384	ENSMUSG00000093445.7
20104	2.082	ENSMUSG00000093456.7
20105	0	ENSMUSG00000093485.1
20106	1	ENSMUSG00000093536.7
20107	0	ENSMUSG00000093550.7
20108	0	ENSMUSG00000093574.1
20109	4.996	ENSMUSG00000093575.1
20110	31.552	ENSMUSG00000093593.1
20111	0	ENSMUSG00000093626.1
20112	0	ENSMUSG00000093639.4
20113	1254.706	ENSMUSG00000093661.1
20114	0	ENSMUSG00000093668.3
20115	10939.405	ENSMUSG00000093674.7
20116	0	ENSMUSG00000093696.1
20117	116.554	ENSMUSG00000093701.7
20118	734.931	ENSMUSG00000093752.1
20119	0	ENSMUSG00000093755.2
20120	0	ENSMUSG00000093769.4
20121	2.104	ENSMUSG00000093789.3
20122	648.061	ENSMUSG00000093803.3
20123	0	ENSMUSG00000093804.3
20124	0	ENSMUSG00000093805.7
20125	4	ENSMUSG00000093806.1
20126	0	ENSMUSG00000093820.1
20127	0	ENSMUSG00000093825.2
20128	0	ENSMUSG00000093833.1
20129	0	ENSMUSG00000093839.2
20130	0	ENSMUSG00000093847.2
20131	0	ENSMUSG00000093848.2
20132	0	ENSMUSG00000093853.1
20133	0	ENSMUSG00000093863.1
20134	0	ENSMUSG00000093865.7
20135	3.187	ENSMUSG00000093866.3
20136	0	ENSMUSG00000093868.2
20137	0	ENSMUSG00000093877.4
20138	0	ENSMUSG00000093883.1
20139	0	ENSMUSG00000093884.2
20140	0	ENSMUSG00000093887.8
20141	0	ENSMUSG00000093890.1
20142	0	ENSMUSG00000093895.7
20143	27.951	ENSMUSG00000093898.2
20144	28.334	ENSMUSG00000093901.3
20145	0	ENSMUSG00000093903.6
20146	4197.303	ENSMUSG00000093904.2
20147	4.083	ENSMUSG00000093910.2
20148	0	ENSMUSG00000093918.7
20149	0	ENSMUSG00000093920.2
20150	0	ENSMUSG00000093922.1
20151	0	ENSMUSG00000093923.7
20152	0	ENSMUSG00000093926.1
20153	0	ENSMUSG00000093927.2
20154	1948.064	ENSMUSG00000093930.2
20155	0	ENSMUSG00000093934.2
20156	39.704	ENSMUSG00000093938.2
20157	0	ENSMUSG00000093941.1
20158	29.596	ENSMUSG00000093942.3
20159	0	ENSMUSG00000093945.1
